peak,psr,pnr,ratio_peak_to_median,periodic_sum,fwhm,w_peak_80,w_mean_80,w_std_80,w_energy_80,sharpness_80,w_peak_160,w_mean_160,w_std_160,w_energy_160,sharpness_160,label
0.011569,1.092603,7.943539,7.943539,1.370396,2.0,0.011569,0.002191,0.002167,0.00076,4.32519,0.011569,0.002097,0.001867,0.001261,5.070066,0.0
0.018658,1.040351,12.295488,12.295488,1.055545,2.0,0.018658,0.004404,0.004052,0.002865,3.51694,0.018658,0.003318,0.003267,0.003469,4.694645,1.0
0.008909,1.085026,6.70217,6.70217,1.191007,2.0,0.008909,0.002441,0.00182,0.000742,3.55229,0.008909,0.002115,0.001622,0.001137,4.184831,0.0
0.010409,1.083742,7.733845,7.733845,1.660347,2.0,0.010409,0.00228,0.002284,0.000833,3.556881,0.010409,0.002145,0.001976,0.00136,4.181059,0.0
0.021775,1.09983,13.708296,13.708296,1.06692,2.0,0.021775,0.0036,0.003987,0.002308,4.55811,0.021775,0.003046,0.00321,0.003133,5.83353,1.0
0.010007,1.03681,7.037351,7.037351,1.209068,2.0,0.010007,0.002166,0.00201,0.000699,3.899176,0.010007,0.001869,0.001669,0.001005,4.873975,0.0
0.016864,1.116728,10.952519,10.952519,2.110224,2.0,0.016864,0.006024,0.003404,0.00383,3.183309,0.016864,0.005942,0.003327,0.00742,3.281754,0.0
0.013626,1.085231,9.760552,9.760552,0.981418,2.0,0.013626,0.002942,0.00292,0.001375,3.657421,0.013626,0.002889,0.002436,0.002285,4.405074,1.0
0.011826,1.028068,7.505731,7.505731,1.067686,2.0,0.011826,0.002298,0.002247,0.000826,4.238819,0.011826,0.002176,0.001919,0.001347,5.025046,0.0
0.017993,1.064892,11.902435,11.902435,1.342314,2.0,0.017993,0.003998,0.003443,0.002227,4.063265,0.017993,0.003403,0.002923,0.00322,4.990153,1.0
0.011585,1.014192,7.436772,7.436772,0.907299,2.0,0.011585,0.003025,0.002669,0.001302,3.20591,0.011585,0.002579,0.002238,0.001865,4.022354,0.0
0.012757,1.014448,8.871807,8.871807,1.351193,2.0,0.012757,0.003155,0.002806,0.001426,3.421147,0.012757,0.002811,0.002506,0.002269,3.967804,1.0
0.023741,1.122071,16.186663,16.186663,1.071966,2.0,0.023741,0.004315,0.004394,0.003034,4.419817,0.023741,0.003469,0.003521,0.003909,5.755623,1.0
0.009812,1.135715,7.113072,7.113072,1.063714,2.0,0.009812,0.002321,0.001805,0.000692,4.147463,0.009812,0.002008,0.001568,0.001039,4.974024,0.0
0.011615,1.047309,7.990345,7.990345,1.430252,3.0,0.011615,0.002883,0.002805,0.001295,3.111894,0.011615,0.002476,0.002198,0.001754,4.156466,1.0
0.021115,1.066624,12.113118,12.113118,1.131443,2.0,0.021115,0.004174,0.004653,0.003126,3.640268,0.021115,0.003351,0.003712,0.004002,4.784135,1.0
0.020311,1.106175,14.956711,14.956711,1.116532,2.0,0.020311,0.003955,0.003731,0.002365,4.382368,0.020311,0.003062,0.003071,0.003009,5.615079,1.0
0.009814,1.0859,7.147631,7.147631,1.10006,2.0,0.009814,0.001997,0.001774,0.000571,4.403499,0.009814,0.001908,0.001459,0.000923,5.415834,0.0
0.01082,1.006193,8.074894,8.074894,0.939674,2.0,0.01082,0.002637,0.002694,0.001137,3.036143,0.01082,0.002458,0.002261,0.001785,3.696299,0.0
0.01015,1.205655,7.159634,7.159634,1.478595,2.0,0.01015,0.002705,0.00205,0.000922,3.630261,0.01015,0.002353,0.001806,0.001408,4.314758,0.0
0.009631,1.073606,7.14811,7.14811,1.5827,2.0,0.009631,0.002253,0.002076,0.000751,3.5518,0.009631,0.001936,0.001734,0.001081,4.435358,0.0
0.016831,1.020768,12.088544,12.088544,1.314648,3.0,0.016831,0.003,0.003158,0.001518,4.378763,0.016831,0.002584,0.002484,0.002055,5.733502,1.0
0.022271,1.06977,15.665199,15.665199,1.238954,3.0,0.022271,0.00464,0.004732,0.003514,3.724838,0.022271,0.003632,0.003984,0.004649,4.67803,1.0
0.014305,1.050405,10.078822,10.078822,1.167908,3.0,0.014305,0.003824,0.003212,0.001995,3.26191,0.014305,0.002861,0.002658,0.00244,4.303705,1.0
0.0104470274643363,1.0061371574262956,7.421736959515997,7.421736959515997,1.2465867268725908,2.0,0.0104470274643363,0.0024415807230627,0.0023150875446796,0.000905675741341,3.4564525678932543,0.0104470274643363,0.0021876109512933,0.0019252716179941,0.0013587699963636,4.287773560015189,1.0
0.019788,1.068721,13.666421,13.666421,1.232886,2.0,0.019788,0.004182,0.003702,0.002496,4.213744,0.019788,0.003361,0.003086,0.003332,5.321059,1.0
0.011214,1.100369,8.379661,8.379661,1.270025,2.0,0.011214,0.002338,0.002067,0.000779,4.29246,0.011214,0.002135,0.001856,0.00128,4.890301,0.0
0.009316,1.15472,6.991911,6.991911,1.35834,2.0,0.009316,0.002224,0.001673,0.00062,4.236142,0.009316,0.002,0.001539,0.001019,4.751698,0.0
0.0111089657480935,1.0387220612505517,7.845435884500768,7.845435884500768,1.387377136358633,2.0,0.0111089657480935,0.0022092187507989,0.0021961057626724,0.0007762822407779,4.0506684514219415,0.0111089657480935,0.0018316879818832,0.0018555857845008,0.0010877247146587,4.996956156649913,1.0
0.009088,1.096311,6.794747,6.794747,1.956987,2.0,0.009088,0.002746,0.002108,0.000959,3.006675,0.009088,0.002648,0.001947,0.001728,3.306468,0.0
0.010086,1.052738,7.308827,7.308827,1.504892,2.0,0.010086,0.00226,0.002143,0.000776,3.650541,0.010086,0.001856,0.001755,0.001044,4.686671,0.0
0.010227,1.086321,6.993184,6.993184,1.909968,3.0,0.010227,0.00287,0.002209,0.001049,3.328961,0.010227,0.002853,0.001942,0.001906,3.795665,0.0
0.018514,1.031609,12.939845,12.939845,1.240307,2.0,0.018514,0.00367,0.004169,0.002467,3.560153,0.018514,0.003125,0.003382,0.003393,4.548498,1.0
0.010845,1.002473,7.934921,7.934921,1.764544,2.0,0.010845,0.002425,0.002118,0.000829,3.973707,0.010845,0.002216,0.001871,0.001345,4.60996,0.0
0.010338,1.082297,6.964208,6.964208,0.873791,2.0,0.010338,0.00214,0.002048,0.000702,4.002117,0.010338,0.002057,0.001713,0.001147,4.831229,0.0
0.009429,1.140772,7.069526,7.069526,1.194474,2.0,0.009429,0.001775,0.001701,0.000483,4.497965,0.009429,0.001845,0.001605,0.000956,4.723957,0.0
0.0136,1.01614,10.066095,10.066095,1.492879,3.0,0.0136,0.002881,0.003071,0.001418,3.489761,0.0136,0.002445,0.002554,0.002,4.365996,1.0
0.010242,1.10268,6.847912,6.847912,1.252022,2.0,0.010242,0.00269,0.001929,0.000876,3.913944,0.010242,0.002217,0.001719,0.001259,4.665375,0.0
0.0095,1.128403,7.14203,7.14203,1.475359,2.0,0.0095,0.00191,0.001797,0.00055,4.220308,0.0095,0.001678,0.001447,0.000785,5.403024,0.0
0.010715,1.042167,8.01224,8.01224,1.027215,2.0,0.010715,0.002218,0.001774,0.000645,4.788063,0.010715,0.001878,0.00154,0.000944,5.734323,0.0
0.012513,1.039783,8.542928,8.542928,1.353722,3.0,0.012513,0.003093,0.002588,0.001301,3.638854,0.012513,0.002409,0.00213,0.001654,4.742166,1.0
0.010904,1.004505,7.613917,7.613917,1.376148,4.0,0.010904,0.003225,0.002618,0.00138,2.931684,0.010904,0.002565,0.002292,0.001893,3.637088,1.0
0.018115,1.041908,12.764734,12.764734,1.357458,3.0,0.018115,0.003641,0.003931,0.002297,3.6811,0.018115,0.003145,0.003157,0.003177,4.740561,1.0
0.009331,1.045519,6.994101,6.994101,1.099272,2.0,0.009331,0.002853,0.00213,0.001014,3.039829,0.009331,0.002349,0.001886,0.001452,3.700195,0.0
0.026183,1.064754,18.569687,18.569687,1.084647,2.0,0.026183,0.004436,0.004816,0.00343,4.514307,0.026183,0.003253,0.003936,0.004172,5.82365,1.0
0.0107095696304588,1.0925518543877826,7.64510418640536,7.64510418640536,1.240219289847795,2.0,0.0107095696304588,0.001802012162378,0.0021460264105971,0.0006282141750671,4.1487880279978935,0.0107095696304588,0.0016499885366671,0.0017778755349165,0.000941328574206,5.092869577419137,1.0
0.010913,1.008339,7.537444,7.537444,1.143909,3.0,0.010913,0.003674,0.003144,0.001871,2.301768,0.010913,0.003013,0.00261,0.002543,3.025087,1.0
0.016445,1.049967,12.201681,12.201681,1.102325,2.0,0.016445,0.004765,0.003799,0.002971,3.074086,0.016445,0.003351,0.003282,0.00352,3.988924,1.0
0.014257,1.105603,10.173673,10.173673,1.03415,2.0,0.014257,0.00309,0.002702,0.001348,4.131575,0.014257,0.002272,0.002271,0.001651,5.275735,1.0
0.018901,1.072863,12.365465,12.365465,1.178433,2.0,0.018901,0.003842,0.003977,0.002447,3.785277,0.018901,0.003039,0.003222,0.003139,4.921347,1.0
0.010288,1.156204,7.206645,7.206645,1.15463,2.0,0.010288,0.002381,0.002105,0.000808,3.754602,0.010288,0.002024,0.00175,0.001146,4.720668,0.0
0.014796,1.084256,9.732184,9.732184,1.115074,2.0,0.014796,0.004034,0.003291,0.002168,3.269456,0.014796,0.002944,0.002743,0.00259,4.319395,1.0
0.015475,1.037846,11.455354,11.455354,1.179837,3.0,0.015475,0.003389,0.003065,0.00167,3.942095,0.015475,0.00286,0.002521,0.002325,5.002835,1.0
0.011818,1.026408,8.702563,8.702563,1.158569,3.0,0.011818,0.003648,0.003293,0.001932,2.480695,0.011818,0.003014,0.002954,0.00285,2.979096,1.0
0.010776,1.054386,7.090326,7.090326,1.034529,2.0,0.010776,0.002282,0.002147,0.000786,3.95405,0.010776,0.002042,0.001787,0.001178,4.883931,0.0
0.015806,1.074971,11.179529,11.179529,1.470834,2.0,0.015806,0.003102,0.003193,0.001585,3.977236,0.015806,0.0026,0.002581,0.002147,5.114844,1.0
0.010274,1.075306,7.692207,7.692207,0.85157,2.0,0.010274,0.002205,0.002029,0.000718,3.974858,0.010274,0.001952,0.001685,0.001064,4.9372,0.0
0.018577,1.038133,13.695441,13.695441,1.170988,2.0,0.018577,0.004868,0.004984,0.003883,2.750003,0.018577,0.003629,0.004098,0.004795,3.646401,1.0
0.013018,1.054757,9.229143,9.229143,0.894811,2.0,0.013018,0.003523,0.002981,0.001704,3.183627,0.013018,0.002757,0.002502,0.002218,4.099635,1.0
0.016272,1.066784,12.111468,12.111468,1.09368,2.0,0.016272,0.003853,0.004006,0.002471,3.09925,0.016272,0.00345,0.003162,0.003504,4.053778,1.0
0.018263,1.004196,11.958063,11.958063,1.069579,3.0,0.018263,0.004504,0.004498,0.003242,3.057902,0.018263,0.00353,0.003599,0.004066,4.092327,1.0
0.00935,1.024991,7.004155,7.004155,1.352471,2.0,0.00935,0.002243,0.001898,0.00069,3.743475,0.00935,0.002119,0.001827,0.001253,3.955779,0.0
0.012771,1.048335,8.698613,8.698613,1.094202,3.0,0.012771,0.002444,0.002582,0.001011,3.997792,0.012771,0.002153,0.002074,0.00143,5.116141,1.0
0.024368,1.073542,15.579861,15.579861,0.999933,2.0,0.024368,0.00435,0.004799,0.003356,4.170068,0.024368,0.003201,0.003838,0.003996,5.513907,1.0
0.019419,1.045307,11.82211,11.82211,1.128823,3.0,0.019419,0.004606,0.003835,0.002874,3.861378,0.019419,0.003464,0.003205,0.003563,4.977054,1.0
0.016665,1.046504,10.731067,10.731067,1.177723,2.0,0.016665,0.003593,0.003436,0.001978,3.803088,0.016665,0.002846,0.002917,0.002657,4.735706,1.0
0.010455,1.107862,7.857906,7.857906,1.379018,2.0,0.010455,0.0024,0.001867,0.000739,4.313166,0.010455,0.002137,0.001567,0.001123,5.306146,0.0
0.020765,1.036526,14.018983,14.018983,1.435349,2.0,0.020765,0.003982,0.004415,0.002828,3.800816,0.020765,0.003586,0.003526,0.004047,4.870331,1.0
0.011311,1.110675,7.640074,7.640074,1.104349,2.0,0.011311,0.002555,0.00254,0.001039,3.445595,0.011311,0.002504,0.00216,0.00175,4.075554,0.0
0.012425,1.022865,8.633078,8.633078,0.987836,2.0,0.012425,0.003123,0.002568,0.001308,3.621294,0.012425,0.002389,0.002188,0.001679,4.585696,1.0
0.010993,1.135607,8.219495,8.219495,1.090807,3.0,0.010993,0.002367,0.002257,0.000856,3.82002,0.010993,0.001916,0.00186,0.00114,4.878515,0.0
0.013097,1.023394,9.193072,9.193072,1.880274,3.0,0.013097,0.002969,0.003293,0.001572,3.075193,0.013097,0.002634,0.002717,0.002291,3.849572,1.0
0.0105071820764782,1.065974617265824,7.469503657833704,7.469503657833704,1.080915708287238,2.0,0.0105071820764782,0.002808687719446,0.0020022739428808,0.0009518262118165,3.8429563686936623,0.0105071820764782,0.0021547587384873,0.0018025707543316,0.0012627594472735,4.631048334494704,1.0
0.012203,1.073457,7.687362,7.687362,1.90517,3.0,0.012203,0.003164,0.00287,0.00146,3.148663,0.012203,0.002888,0.002527,0.002356,3.685226,0.0
0.020463,1.073186,12.82711,12.82711,1.216681,3.0,0.020463,0.003848,0.004384,0.002723,3.78869,0.020463,0.003036,0.003477,0.003409,5.010239,1.0
0.01092249442422,1.10455117249263,8.063466283952426,8.063466283952426,1.3496596910704597,2.0,0.01092249442422,0.002692318987448,0.002245021755654,0.0009830963370826,3.664334691350833,0.01092249442422,0.0024577566846485,0.0019137786835454,0.0015524986832844,4.420739489274999,1.0
0.016197,1.101264,11.745762,11.745762,1.182869,2.0,0.016197,0.003743,0.00339,0.00204,3.6727,0.016197,0.003199,0.002768,0.002864,4.693947,1.0
0.009279,1.01435,6.992464,6.992464,1.283516,2.0,0.009279,0.002062,0.00202,0.000667,3.571358,0.009279,0.001846,0.001644,0.000977,4.519895,0.0
0.008997,1.011021,6.737435,6.737435,1.650938,2.0,0.008997,0.002455,0.00213,0.000845,3.068978,0.008997,0.002516,0.002032,0.001673,3.187913,0.0
0.010936,1.126941,8.17166,8.17166,0.939388,5.0,0.010936,0.002517,0.002042,0.00084,4.121103,0.010936,0.002031,0.001711,0.001128,5.202143,0.0
0.016152,1.099952,10.906828,10.906828,1.067686,2.0,0.016152,0.00323,0.003304,0.001708,3.90921,0.016152,0.002408,0.002641,0.002044,5.202725,1.0
0.01408,1.072206,9.942782,9.942782,1.395601,2.0,0.01408,0.003141,0.002915,0.001469,3.751488,0.01408,0.002535,0.002408,0.001956,4.792325,1.0
0.014883,1.00833,9.52236,9.52236,1.127499,3.0,0.014883,0.003113,0.003099,0.001544,3.796562,0.014883,0.002467,0.002574,0.002033,4.822613,1.0
0.0137955498324953,1.142701307593731,10.041086522235805,10.041086522235805,1.3109967360827188,3.0,0.0137955498324953,0.0030023488110223,0.0025996354659734,0.0012617762351195,4.150216807657414,0.0137955498324953,0.0022972726949888,0.0022048224026789,0.0016221925859994,5.212693970077459,1.0
0.021368,1.011613,15.551421,15.551421,1.04231,4.0,0.021368,0.00369,0.003907,0.00231,4.523729,0.021368,0.002805,0.003079,0.002776,6.027211,1.0
0.019767,1.024495,13.242277,13.242277,1.270542,2.0,0.019767,0.003558,0.003906,0.002234,4.14842,0.019767,0.00279,0.003276,0.002963,5.180361,1.0
0.013338,1.08981,9.790267,9.790267,1.119011,2.0,0.013338,0.00312,0.002813,0.001412,3.631682,0.013338,0.002803,0.002299,0.002103,4.579711,1.0
0.016218,1.04074,10.587183,10.587183,1.262554,3.0,0.016218,0.003584,0.002998,0.001747,4.213177,0.016218,0.002619,0.002558,0.002144,5.314856,1.0
0.012386,1.079718,8.188279,8.188279,1.293321,2.0,0.012386,0.002674,0.00264,0.00113,3.676986,0.012386,0.002452,0.00234,0.001837,4.244315,0.0
0.015712,1.029903,10.235285,10.235285,1.180664,2.0,0.015712,0.003596,0.003724,0.002144,3.252784,0.015712,0.003138,0.002966,0.002983,4.237996,1.0
0.015311,1.026956,10.217066,10.217066,1.191487,3.0,0.015311,0.003941,0.00359,0.002273,3.166628,0.015311,0.003696,0.002905,0.003537,3.996383,1.0
0.018684,1.109221,11.69083,11.69083,1.136816,3.0,0.018684,0.003316,0.003707,0.001979,4.14485,0.018684,0.00248,0.002922,0.00235,5.544135,1.0
0.0136779215528288,1.147208683433908,9.983988509317465,9.983988509317465,1.417530002119736,2.0,0.0136779215528288,0.0030172202655777,0.0029908251711915,0.0014438922668516,3.563276821755396,0.0136779215528288,0.002437740200737,0.0025746584861763,0.0020114309770766,4.364002996677641,1.0
0.0112311118686004,1.0534314042839072,8.0504368626491,8.0504368626491,1.2878133416773074,2.0,0.0112311118686004,0.0025670236004138,0.0024308272916863,0.0009998825189671,3.5627893057234488,0.0112311118686004,0.0021207084319183,0.0020230053938183,0.0013743928122604,4.501175473398746,1.0
0.0103320826582902,1.042628186416192,7.531581974165619,7.531581974165619,1.080895355118981,3.0,0.0103320826582902,0.0022752417634047,0.0022211662309181,0.0008088243605849,3.625669755388526,0.0103320826582902,0.0020266222227427,0.0018231602992176,0.0011889777776573,4.553032120647301,1.0
0.015677,1.147467,10.45325,10.45325,1.24651,2.0,0.015677,0.004122,0.003423,0.002297,3.375231,0.015677,0.003405,0.002841,0.003146,4.317664,1.0
0.016371,1.109882,11.189238,11.189238,1.374703,2.0,0.016371,0.003318,0.002966,0.001585,4.399488,0.016371,0.002758,0.002527,0.002239,5.384368,1.0
0.01538,1.057069,10.466658,10.466658,1.16964,2.0,0.01538,0.003334,0.003044,0.001631,3.955577,0.01538,0.00277,0.002484,0.002215,5.074337,1.0
0.010314,1.054231,7.756746,7.756746,1.843693,2.0,0.010314,0.002218,0.00201,0.000717,4.024493,0.010314,0.001936,0.001825,0.001133,4.587423,0.0
0.017908,1.017383,12.944162,12.944162,1.169183,4.0,0.017908,0.003568,0.003504,0.002001,4.090874,0.017908,0.002518,0.002859,0.002323,5.380515,1.0
0.016422,1.043942,11.558865,11.558865,1.351567,2.0,0.016422,0.003312,0.003256,0.001726,4.024944,0.016422,0.002863,0.002775,0.002544,4.883984,1.0
0.008819,1.050049,6.606285,6.606285,1.152058,2.0,0.008819,0.001618,0.00161,0.000417,4.471,0.008819,0.001377,0.001252,0.000554,5.938566,0.0
0.019218,1.119873,12.015275,12.015275,1.355822,2.0,0.019218,0.003938,0.003688,0.002328,4.142485,0.019218,0.00302,0.003041,0.002939,5.325316,1.0
0.008873,1.120919,6.605993,6.605993,1.603565,2.0,0.008873,0.001851,0.001692,0.000503,4.146861,0.008873,0.001833,0.001547,0.000921,4.546636,0.0
0.010699,1.025592,7.983415,7.983415,1.448165,2.0,0.010699,0.00263,0.00234,0.000992,3.446263,0.010699,0.002339,0.001952,0.001485,4.279743,1.0
0.014615,1.032941,9.65149,9.65149,1.54759,2.0,0.014615,0.003286,0.002881,0.001528,3.931104,0.014615,0.002529,0.002369,0.001922,5.099112,1.0
0.020962,1.070995,14.422714,14.422714,1.302384,2.0,0.020962,0.004117,0.00434,0.002862,3.880545,0.020962,0.003323,0.003567,0.003803,4.943604,1.0
0.009636,1.007166,7.201814,7.201814,1.493091,2.0,0.009636,0.002463,0.001961,0.000793,3.654921,0.009636,0.001953,0.001657,0.00105,4.633551,0.0
0.009746,1.120518,7.291847,7.291847,1.134225,2.0,0.009746,0.001771,0.00184,0.000522,4.332998,0.009746,0.001776,0.001552,0.00089,5.132582,0.0
0.012571364380693,1.1396126587824311,8.821658985703056,8.821658985703056,1.277187349845593,2.0,0.012571364380693,0.0026607245300986,0.0025464204711805,0.0010850969792893,3.890460943811695,0.012571364380693,0.0022178939278041,0.0021936267525858,0.0015569682887441,4.717645239988799,1.0
0.0117292077260177,1.0081860860277938,8.783109764626117,8.783109764626117,1.6952234007730334,4.0,0.0117292077260177,0.0030989947971832,0.002651521208558,0.0013307466777921,3.253588661606202,0.0117292077260177,0.0026972251743141,0.0023395875094448,0.0020397909368487,3.858852751822907,1.0
0.010759,1.199153,8.086448,8.086448,1.096513,2.0,0.010759,0.002087,0.00191,0.00064,4.537695,0.010759,0.001939,0.001596,0.001009,5.524555,0.0
0.010001,1.15519,7.481789,7.481789,1.000084,2.0,0.010001,0.00186,0.001922,0.000573,4.232651,0.010001,0.00163,0.001529,0.000799,5.472068,0.0
0.018004,1.056353,11.317736,11.317736,1.075348,2.0,0.018004,0.003926,0.003973,0.002495,3.542859,0.018004,0.003133,0.003272,0.003283,4.543553,1.0
0.014792,1.152357,10.947156,10.947156,1.271511,3.0,0.014792,0.003429,0.002679,0.001515,4.240443,0.014792,0.002891,0.002317,0.002196,5.134343,0.0
0.012972,1.064155,9.131897,9.131897,1.216134,3.0,0.012972,0.003006,0.003209,0.001547,3.104849,0.012972,0.002648,0.002643,0.002239,3.904778,1.0
0.00917,1.02331,6.901502,6.901502,1.524724,2.0,0.00917,0.002137,0.00172,0.000602,4.087478,0.00917,0.002119,0.001634,0.001146,4.311763,0.0
0.019526,1.12133,12.59438,12.59438,1.205822,2.0,0.019526,0.003383,0.003488,0.001889,4.62664,0.019526,0.002563,0.002908,0.002404,5.830278,1.0
0.021938,1.142876,13.680805,13.680805,0.987937,2.0,0.021938,0.003354,0.00429,0.002372,4.33159,0.021938,0.00275,0.003357,0.003013,5.713829,1.0
0.009471,1.056408,6.721788,6.721788,1.153729,2.0,0.009471,0.002035,0.001943,0.000633,3.825225,0.009471,0.001962,0.001709,0.001083,4.390594,0.0
0.009329,1.210286,6.970222,6.970222,1.189022,2.0,0.009329,0.001912,0.001594,0.000496,4.648781,0.009329,0.001815,0.001325,0.000808,5.667126,0.0
0.009155,1.058666,6.824139,6.824139,1.43284,2.0,0.009155,0.002324,0.001995,0.00075,3.423465,0.009155,0.002224,0.001879,0.001356,3.687122,0.0
0.011285,1.080782,7.233747,7.233747,1.269819,2.0,0.011285,0.002813,0.002783,0.001253,3.043134,0.011285,0.002381,0.002332,0.001777,3.816681,0.0
0.01152,1.125747,8.530788,8.530788,1.417264,4.0,0.01152,0.002805,0.002592,0.001167,3.361093,0.01152,0.002386,0.002252,0.001722,4.054551,1.0
0.016306,1.056941,10.820999,10.820999,1.178137,2.0,0.016306,0.004691,0.004068,0.003084,2.854466,0.016306,0.003457,0.003386,0.003747,3.792961,1.0
0.022181,1.079281,15.937162,15.937162,1.129253,2.0,0.022181,0.004385,0.0047,0.003306,3.785575,0.022181,0.003294,0.00375,0.003986,5.034958,1.0
0.016053,1.06905,11.975691,11.975691,1.058096,2.0,0.016053,0.00422,0.003793,0.002576,3.118618,0.016053,0.003322,0.003163,0.003367,4.023477,1.0
0.018283,1.021729,13.177652,13.177652,1.317032,2.0,0.018283,0.003498,0.003642,0.00204,4.058335,0.018283,0.002662,0.002858,0.00244,5.464061,1.0
0.010659,1.06648,7.834411,7.834411,1.632717,3.0,0.010659,0.002909,0.002201,0.001065,3.519291,0.010659,0.002681,0.002013,0.001799,3.960279,0.0
0.014889,1.034152,9.281414,9.281414,1.018909,4.0,0.014889,0.005005,0.003403,0.002931,2.90329,0.014889,0.003748,0.003009,0.003696,3.701495,1.0
0.009117,1.093705,6.825886,6.825886,1.483553,2.0,0.009117,0.001873,0.002095,0.000632,3.456016,0.009117,0.001715,0.001791,0.000984,4.131404,0.0
0.009165,1.090103,6.862707,6.862707,1.531872,2.0,0.009165,0.002032,0.00192,0.000625,3.713117,0.009165,0.001969,0.001722,0.001095,4.177735,0.0
0.009496,1.007323,7.092323,7.092323,1.683376,2.0,0.009496,0.001954,0.001861,0.000583,4.049785,0.009496,0.001951,0.001557,0.000997,4.842603,0.0
0.013046,1.002437,8.585679,8.585679,0.881479,2.0,0.013046,0.003414,0.003147,0.001724,3.060249,0.013046,0.002725,0.002493,0.002182,4.138679,1.0
0.020939,1.003682,15.22791,15.22791,0.991593,3.0,0.020939,0.003506,0.003759,0.002114,4.636738,0.020939,0.002741,0.002981,0.002624,6.103239,1.0
0.010922,1.124491,7.457933,7.457933,0.963582,2.0,0.010922,0.002447,0.001968,0.000789,4.303611,0.010922,0.002069,0.001741,0.00117,5.080896,0.0
